"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"DESCRIPTION_TEMPLATE","1019","업체상세","2","loc x 기준으로 x 운영 정보를 정리했습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 코스 구성과 가격 운영시간 연락 방법을 한곳에서 확인할 수 있습니다","shops/seoul/jungnang-gu/면목본동/love테라피/index.html || 중랑구 면목본동 기준으로 love테라피 운영 정보를 정리했습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.","shops/incheon/ongjin-gun/대청면/한국미인테라피/index.html || 옹진군 대청면 기준으로 한국미인테라피 운영 정보를 정리했습니다. 100,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스 구성과 가격, 운영시간, 연락 방법을 한곳에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1020","업체상세","2","loc x 기준 x 의 코스와 이용 정보를 확인할 수 있습니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/seoul/jungnang-gu/면목본동/한국미인테라피/index.html || 중랑구 면목본동 기준 한국미인테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스 구성과 100,000원부터 확인되는 가격대를 확인한 뒤 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/other/changwon/jinhae-gu/자은동/경남테라피/index.html || 진해구 자은동 기준 경남테라피의 코스와 이용 정보를 확인할 수 있습니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1021","업체상세","2","x 관련 loc x 정보를 확인할 수 있습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 코스 가격 영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다","shops/seoul/songpa-gu/마천동/한국미인테라피/index.html || 한국미인테라피 관련 송파구 마천동 정보를 확인할 수 있습니다. 100,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","shops/incheon/namdong-gu/논현고잔동/love테라피/index.html || love테라피 관련 남동구 논현고잔동 정보를 확인할 수 있습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1022","업체상세","2","loc x 생활권에서 확인할 수 있는 x 정보를 담았습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다","shops/seoul/songpa-gu/마천동/너무이쁜테라피/index.html || 송파구 마천동 생활권에서 확인할 수 있는 너무이쁜테라피 정보를 담았습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다.","shops/gyeonggi/yeoncheon/왕징면/프리미엄테라피/index.html || 연천군 왕징면 생활권에서 확인할 수 있는 프리미엄테라피 정보를 담았습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 영업시간과 코스별 가격을 확인하고 전화나 문자로 세부 내용을 문의할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1023","업체상세","2","x 이용 전 살펴볼 loc loc x 지역 정보를 한곳에 모았습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/gyeonggi/ansan/danwon-gu/중앙동/love테라피/index.html || love테라피 이용 전 살펴볼 안산시-단원구 중앙동 지역 정보를 한곳에 모았습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/gyeonggi/yongin/cheoin-gu/삼가동/love테라피/index.html || love테라피 이용 전 살펴볼 용인시-처인구 삼가동 지역 정보를 한곳에 모았습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1024","업체상세","2","x 의 코스와 운영 정보를 loc loc x 기준으로 안내합니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 코스별 시간과 가격 운영시간 전화 문자 문의 내용을 살펴볼 수 있습니다","shops/gyeonggi/ansan/danwon-gu/원곡동/프리미엄테라피/index.html || 프리미엄테라피의 코스와 운영 정보를 안산시-단원구 원곡동 기준으로 안내합니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.","shops/gyeonggi/yongin/suji-gu/상현동/프리미엄테라피/index.html || 프리미엄테라피의 코스와 운영 정보를 용인시-수지구 상현동 기준으로 안내합니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 시간과 가격, 운영시간, 전화·문자 문의 내용을 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1025","업체상세","2","x 이용을 검토할 때 참고할 loc loc x 상세 정보입니다 n n 코스와 n n 부터 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/gyeonggi/ansan/sangnok-gu/본오동/너무이쁜테라피/index.html || 너무이쁜테라피 이용을 검토할 때 참고할 안산시-상록구 본오동 상세 정보입니다. 60분·90분 코스와 60,000원부터 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/anyang/dongan-gu/호계동/love테라피/index.html || love테라피 이용을 검토할 때 참고할 안양시-동안구 호계동 상세 정보입니다. 60분·90분 코스와 70,000원부터 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1026","업체상세","2","loc loc x 기준으로 x 운영 정보를 정리했습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/ansan/danwon-gu/초지동/너무이쁜테라피/index.html || 안산시-단원구 초지동 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/hwaseong/hyohaeng-gu/기배동/너무이쁜테라피/index.html || 화성시-효행구 기배동 기준으로 너무이쁜테라피 운영 정보를 정리했습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1027","업체상세","2","loc x 기준으로 x 운영 정보를 정리했습니다 n n 이용시간과 n n 부터 확인되는 가격 정보를 함께 확인하며 코스 가격 영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다","shops/seoul/dongjak-gu/사당동/프리미엄테라피/index.html || 동작구 사당동 기준으로 프리미엄테라피 운영 정보를 정리했습니다. 60분·90분 이용시간과 60,000원부터 확인되는 가격 정보를 함께 확인하며 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.","shops/other/daejeon/dong-gu/삼성동/24시미녀테라피/index.html || 동구 삼성동 기준으로 24시미녀테라피 운영 정보를 정리했습니다. 60분·90분 이용시간과 70,000원부터 확인되는 가격 정보를 함께 확인하며 코스·가격·영업시간과 전화 또는 문자 문의 방법을 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1028","업체상세","2","loc loc x 기준 x 의 코스와 이용 정보를 확인할 수 있습니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/gyeonggi/ansan/danwon-gu/선부동/한국미인테라피/index.html || 안산시-단원구 선부동 기준 한국미인테라피의 코스와 이용 정보를 확인할 수 있습니다. 100,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/gyeonggi/ansan/danwon-gu/선부동/love테라피/index.html || 안산시-단원구 선부동 기준 love테라피의 코스와 이용 정보를 확인할 수 있습니다. 70,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1029","업체상세","2","x 의 loc loc x 운영 정보와 문의 방법을 정리했습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 코스와 가격 영업시간 전화 문자 문의 방법을 함께 확인할 수 있습니다","shops/gyeonggi/ansan/danwon-gu/백운동/love테라피/index.html || love테라피의 안산시-단원구 백운동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.","shops/gyeonggi/anyang/manan-gu/석수동/love테라피/index.html || love테라피의 안양시-만안구 석수동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1030","업체상세","2","x 이용을 검토할 때 참고할 loc loc x 상세 정보입니다 n n 코스 구성과 n n 부터 확인되는 가격대를 확인한 뒤 코스와 가격 영업시간 전화 문자 문의 방법을 함께 확인할 수 있습니다","shops/gyeonggi/ansan/danwon-gu/신길동/너무이쁜테라피/index.html || 너무이쁜테라피 이용을 검토할 때 참고할 안산시-단원구 신길동 상세 정보입니다. 60분·90분 코스 구성과 60,000원부터 확인되는 가격대를 확인한 뒤 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.","shops/gyeonggi/anyang/dongan-gu/관양동/love테라피/index.html || love테라피 이용을 검토할 때 참고할 안양시-동안구 관양동 상세 정보입니다. 60분·90분 코스 구성과 70,000원부터 확인되는 가격대를 확인한 뒤 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1031","업체상세","2","x 관련 loc loc x 정보를 확인할 수 있습니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 코스와 가격 영업시간 전화 문자 문의 방법을 함께 확인할 수 있습니다","shops/gyeonggi/ansan/danwon-gu/선부동/프리미엄테라피/index.html || 프리미엄테라피 관련 안산시-단원구 선부동 정보를 확인할 수 있습니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.","shops/gyeonggi/yongin/suji-gu/죽전동/한국미인테라피/index.html || 한국미인테라피 관련 용인시-수지구 죽전동 정보를 확인할 수 있습니다. 60분·90분 시간 구성과 100,000원부터 시작하는 가격을 확인하면서 코스와 가격, 영업시간, 전화·문자 문의 방법을 함께 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1032","업체상세","2","x 의 loc x 이용 안내입니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 운영시간과 코스 구성 가격 연락 방법을 한 페이지에서 확인할 수 있습니다","shops/gyeonggi/anseong/삼죽면/너무이쁜테라피/index.html || 너무이쁜테라피의 안성시 삼죽면 이용 안내입니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.","shops/incheon/yeongjong-gu/운서동/프리미엄테라피/index.html || 프리미엄테라피의 영종구 운서동 이용 안내입니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 운영시간과 코스 구성, 가격, 연락 방법을 한 페이지에서 확인할 수 있습니다.",""
"DESCRIPTION_TEMPLATE","1033","업체상세","2","x 이용을 검토할 때 참고할 loc x 상세 정보입니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/anseong/미양면/love테라피/index.html || love테라피 이용을 검토할 때 참고할 안성시 미양면 상세 정보입니다. 60분·90분 시간 구성과 70,000원부터 시작하는 가격을 확인하면서 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/yeoju/금사면/너무이쁜테라피/index.html || 너무이쁜테라피 이용을 검토할 때 참고할 여주시 금사면 상세 정보입니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.",""
